B2B,StockCode,Rev,Qty,AWP,ModeQty,MeanQty
0.0,22955,2.1,1,2.1,1,1
0.0,22957,2.95,1,2.95,1,1
0.0,22960,21.25,5,4.25,1,1
0.0,22962,18.7,22,0.85,5,5
0.0,22963,11.049999999999999,13,0.8499999999999999,6,6
0.0,22964,2.1,1,2.1,1,1
0.0,22965,25.2,12,2.1,6,6
0.0,22966,3.75,3,1.25,3,3
0.0,22968,19.9,2,9.95,2,2
0.0,22969,52.199999999999996,36,1.45,18,18
0.0,22970,48.45,19,2.5500000000000003,4,4
0.0,22971,30.6,12,2.5500000000000003,6,6
0.0,22978,15.0,4,3.75,2,2
0.0,22979,1.45,1,1.45,1,1
0.0,22980,1.65,1,1.65,1,1
0.0,22982,6.25,5,1.25,1,1
0.0,22989,16.25,5,3.25,1,1
0.0,22990,14.850000000000007,3,4.950000000000002,1,1
0.0,22991,3.9,2,1.95,2,2
0.0,22992,48.75,25,1.95,8,8
0.0,22993,30.0,24,1.25,24,24
0.0,22994,1.68,4,0.42,2,2
0.0,22995,0.84,2,0.42,2,2
0.0,22996,1.26,3,0.42,1,1
0.0,22997,0.84,2,0.42,2,2
0.0,22998,2.1,5,0.42000000000000004,1,1
0.0,22999,1.68,4,0.42,2,2
0.0,23000,1.68,4,0.42,2,2
0.0,23002,1.26,3,0.42,1,1
0.0,23003,0.42,1,0.42,1,1
0.0,23004,1.26,3,0.42,1,1
0.0,23005,0.84,2,0.42,2,2
0.0,23006,0.84,2,0.42,2,2
0.0,23009,16.95,1,16.95,1,1
0.0,23013,41.40000000000001,12,3.450000000000001,12,12
0.0,23016,79.80000000000003,12,6.650000000000002,12,12
0.0,23017,66.9,6,11.15,6,6
0.0,23020,101.7,9,11.3,4,4
0.0,23023,9.9,6,1.6500000000000001,6,6
0.0,23026,12.48,6,2.08,6,6
0.0,23028,3.3,2,1.65,2,2
0.0,23032,3.3,2,1.65,1,1
0.0,23033,17.4,12,1.45,12,12
0.0,23040,115.0,20,5.75,5,5
0.0,23041,49.800000000000004,12,4.15,6,6
0.0,23042,13.3,2,6.65,2,2
0.0,23043,25.0,4,6.25,2,2
0.0,23044,53.95,13,4.15,4,4
0.0,23045,112.05,27,4.1499999999999995,9,9
0.0,23046,6.65,1,6.65,1,1
0.0,23047,5.75,1,5.75,1,1
0.0,23048,45.65,11,4.1499999999999995,5,5
0.0,23049,33.0,4,8.25,1,1
0.0,23050,24.75,3,8.25,1,1
0.0,23051,8.25,1,8.25,1,1
0.0,23052,8.25,1,8.25,1,1
0.0,23056,18.75,3,6.25,3,3
0.0,23057,4.95,1,4.95,1,1
0.0,23064,49.95,1,49.95,1,1
0.0,23067,16.6,4,4.15,4,4
0.0,23070,16.6,4,4.15,4,4
0.0,23073,12.5,1,12.5,1,1
0.0,23081,33.0,4,8.25,4,4
0.0,23084,96.32000000000001,53,1.8173584905660378,13,13
0.0,23091,141.86,26,5.456153846153847,13,13
0.0,23093,19.92,8,2.49,8,8
0.0,23094,75.0,6,12.5,3,3
0.0,23099,39.90000000000001,6,6.650000000000002,6,6
0.0,23107,23.12,8,2.89,8,8
0.0,23108,12.5,2,6.25,2,2
0.0,23109,11.56,4,2.89,4,4
0.0,23110,11.5,2,5.75,2,2
0.0,23126,49.5,10,4.95,2,2
0.0,23127,9.9,2,4.95,1,1
0.0,23128,9.9,2,4.95,1,1
0.0,23136,15.0,4,3.75,4,4
0.0,23146,3.29,1,3.29,1,1
0.0,23147,1.45,1,1.45,1,1
0.0,23148,1.66,2,0.83,2,2
0.0,23159,2.08,1,2.08,1,1
0.0,23163,4.98,2,2.49,1,1
0.0,23164,4.95,1,4.95,1,1
0.0,23165,3.3,2,1.65,2,2
0.0,23166,13.75,11,1.25,3,3
0.0,23167,943.12,1364,0.6914369501466275,454,454
0.0,23168,1.25,1,1.25,1,1
0.0,23169,12.45,3,4.1499999999999995,3,3
0.0,23170,6.6,4,1.65,2,2
0.0,23171,6.6,4,1.65,2,2
0.0,23172,6.6,4,1.65,2,2
0.0,23173,9.95,1,9.95,1,1
0.0,23174,4.15,1,4.15,1,1
0.0,23175,3.25,1,3.25,1,1
0.0,23176,2.25,1,2.25,1,1
0.0,23190,1.65,1,1.65,1,1
0.0,23192,3.3,2,1.65,2,2
0.0,23193,4.5,2,2.25,2,2
0.0,23194,6.75,3,2.25,1,1
0.0,23198,4.35,3,1.45,3,3
0.0,23199,24.96,12,2.08,4,4
0.0,23200,22.880000000000003,11,2.08,5,5
0.0,23203,8.32,4,2.08,1,1
0.0,23204,8.5,10,0.85,10,10
0.0,23207,1.65,1,1.65,1,1
0.0,23208,1.65,1,1.65,1,1
0.0,23214,14.56,7,2.08,7,7
0.0,23215,10.4,5,2.08,5,5
0.0,23238,24.9,6,4.1499999999999995,6,6
0.0,23239,4.15,1,4.15,1,1
0.0,23240,24.9,6,4.1499999999999995,6,6
0.0,23241,2.08,1,2.08,1,1
0.0,23243,19.8,4,4.95,4,4
0.0,23249,3.3,2,1.65,2,2
0.0,23252,18.75,5,3.75,2,2
0.0,23255,4.15,1,4.15,1,1
0.0,23256,4.15,1,4.15,1,1
0.0,23263,15.0,12,1.25,12,12
0.0,23273,19.8,12,1.6500000000000001,12,12
0.0,23283,15.9,2,7.95,2,2
0.0,23284,224.7,31,7.248387096774193,7,7
0.0,23298,94.05000000000001,19,4.95,3,3
0.0,23299,3.75,1,3.75,1,1
0.0,23300,3.3,2,1.65,2,2
0.0,23301,42.900000000000006,26,1.6500000000000001,8,8
0.0,23315,9.95,1,9.95,1,1
0.0,23318,2.49,1,2.49,1,1
0.0,23319,9.96,4,2.49,2,2
0.0,23320,14.45,5,2.8899999999999997,2,2
0.0,23321,29.699999999999996,18,1.6499999999999997,6,6
0.0,23322,44.250000000000014,15,2.950000000000001,5,5
0.0,23323,75.60000000000002,36,2.1000000000000005,36,36
0.0,23328,337.08,52,6.482307692307692,26,26
0.0,23329,19.8,12,1.6500000000000001,12,12
0.0,23342,25.5,3,8.5,1,1
0.0,23343,2.08,1,2.08,1,1
0.0,23355,24.75,5,4.95,2,2
0.0,23356,89.25,15,5.95,3,3
0.0,23357,9.9,2,4.95,2,2
0.0,23358,22.5,6,3.75,6,6
0.0,23360,7.8,4,1.95,4,4
0.0,23371,10.0,8,1.25,8,8
0.0,23392,4.16,2,2.08,1,1
0.0,23393,3.75,1,3.75,1,1
0.0,23394,11.25,3,3.75,3,3
0.0,23395,15.0,4,3.75,1,1
0.0,23396,22.5,6,3.75,2,2
0.0,23397,19.9,2,9.95,2,2
0.0,23400,6.25,1,6.25,1,1
0.0,23402,7.5,2,3.75,1,1
0.0,23403,7.5,2,3.75,2,2
0.0,23409,22.5,6,3.75,6,6
0.0,23412,30.0,4,7.5,2,2
0.0,23413,14.85,3,4.95,3,3
0.0,23422,24.96,12,2.08,12,12
0.0,23424,19.8,4,4.95,4,4
0.0,23427,12.5,1,12.5,1,1
0.0,23439,4.2,2,2.1,1,1
0.0,23444,30.0,2,15.0,1,1
0.0,23466,16.5,2,8.25,2,2
0.0,23468,16.5,2,8.25,2,2
0.0,23480,15.0,4,3.75,4,4
0.0,23483,15.0,12,1.25,12,12
0.0,23484,23.12,8,2.89,8,8
0.0,23491,33.0,4,8.25,4,4
0.0,23494,17.85,3,5.95,3,3
0.0,23503,30.0,24,1.25,24,24
0.0,23511,12.48,6,2.08,6,6
0.0,23513,12.48,6,2.08,6,6
0.0,23514,12.48,6,2.08,6,6
0.0,23515,12.48,6,2.08,6,6
0.0,23525,3.75,1,3.75,1,1
0.0,23531,6.95,1,6.95,1,1
0.0,23533,11.9,2,5.95,2,2
0.0,23534,5.95,1,5.95,1,1
0.0,23535,5.95,1,5.95,1,1
0.0,23536,5.95,1,5.95,1,1
0.0,23538,4.95,1,4.95,1,1
0.0,23539,71.4,12,5.95,6,6
0.0,23543,8.25,1,8.25,1,1
0.0,23555,12.5,1,12.5,1,1
0.0,23569,9.9,2,4.95,2,2
0.0,23571,23.1,14,1.6500000000000001,7,7
0.0,23582,4.16,2,2.08,2,2
0.0,23702,3.0,2,1.5,2,2
0.0,35400,35.8,4,8.95,4,4
0.0,35591T,1.25,1,1.25,1,1
0.0,35653,2.95,1,2.95,1,1
0.0,35809B,2.1,1,2.1,1,1
0.0,35911A,10.2,12,0.85,12,12
0.0,35914,10.2,12,0.85,12,12
0.0,35970,5.07,3,1.6900000000000002,3,3
0.0,37327,2.34,6,0.38999999999999996,6,6
0.0,37340,1.17,3,0.38999999999999996,3,3
0.0,37446,20.299999999999997,14,1.4499999999999997,4,4
0.0,37449,69.64999999999999,7,9.95,1,1
0.0,37450,17.700000000000006,6,2.950000000000001,6,6
0.0,37475,39.8,4,9.95,1,1
0.0,37479P,2.34,6,0.38999999999999996,6,6
0.0,37489A,0.78,2,0.39,2,2
0.0,37489B,1.17,3,0.38999999999999996,3,3
0.0,37489D,0.39,1,0.39,1,1
0.0,37495,11.25,3,3.75,0,0
0.0,37500,4.95,1,4.95,1,1
0.0,40003,1.25,1,1.25,1,1
0.0,40005B,0.85,1,0.85,1,1
0.0,44089C,0.42,1,0.42,1,1
0.0,46000S,2.9,2,1.45,2,2
0.0,46000U,3.75,3,1.25,3,3
0.0,46775D,50.849999999999994,3,16.95,1,1
0.0,47341A,7.5,2,3.75,2,2
0.0,47471,1.3,2,0.65,2,2
0.0,47503A,1.25,1,1.25,1,1
0.0,47504K,5.85,3,1.95,1,1
0.0,47566,573.4000000000001,132,4.343939393939395,11,11
0.0,47566B,39.6,8,4.95,2,2
0.0,47570B,21.3,2,10.65,2,2
0.0,47574A,12.75,3,4.25,3,3
0.0,47580,2.55,1,2.55,1,1
0.0,47590A,54.5,10,5.45,3,3
0.0,47590B,5.45,1,5.45,1,1
0.0,47599A,16.8,8,2.1,2,2
0.0,47599B,14.7,7,2.1,3,3
0.0,48111,79.5,10,7.95,2,2
0.0,48116,83.4,12,6.95,6,6
0.0,48129,32.1,4,8.025,1,1
0.0,48138,163.2,22,7.418181818181818,3,3
0.0,48173C,15.9,2,7.95,2,2
0.0,48184,39.75,5,7.95,1,1
0.0,48185,47.7,6,7.95,2,2
0.0,48187,32.1,4,8.025,1,1
0.0,48188,31.8,4,7.95,2,2
0.0,48194,39.75,5,7.95,1,1
0.0,51008,272.55,79,3.45,39,39
0.0,51020B,1.7399999999999998,6,0.29,6,6
0.0,62086A,11.7,6,1.95,6,6
0.0,71038,21.8,4,5.45,1,1
0.0,71053,45.0,12,3.75,3,3
0.0,71459,20.4,24,0.85,24,24
0.0,71477,13.0,4,3.25,4,4
0.0,72127,2.5,2,1.25,2,2
0.0,72140E,0.85,1,0.85,1,1
0.0,72598,10.2,12,0.85,12,12
0.0,72741,65.25,45,1.45,11,11
0.0,72799F,5.9,2,2.95,2,2
0.0,72800C,5.1,2,2.55,2,2
0.0,72800E,5.1,2,2.55,2,2
0.0,72802A,4.25,1,4.25,1,1
0.0,72802B,4.25,1,4.25,1,1
0.0,72807A,17.0,4,4.25,4,4
0.0,75049L,23.75,19,1.25,6,6
0.0,77101A,2.5,2,1.25,2,2
0.0,79030D,9.9,6,1.6500000000000001,6,6
0.0,79051A,1.16,4,0.29,4,4
0.0,79071B,5.9,2,2.95,2,2
0.0,79321,226.55,49,4.623469387755102,16,16
0.0,82001S,30.0,8,3.75,8,8
0.0,82482,144.75000000000003,53,2.731132075471699,8,8
0.0,82483,41.7,6,6.95,3,3
0.0,82484,152.3,21,7.252380952380953,3,3
0.0,82486,71.6,8,8.95,2,2
0.0,82494L,271.20000000000005,96,2.8250000000000006,9,9
0.0,82551,2.9,2,1.45,2,2
0.0,82552,4.35,3,1.45,1,1
0.0,82578,0.55,1,0.55,1,1
0.0,82580,0.55,1,0.55,1,1
0.0,82599,2.1,1,2.1,1,1
0.0,82600,4.2,2,2.1,2,2
0.0,84029E,8.5,2,4.25,2,2
0.0,84029G,44.75,11,4.068181818181818,3,3
0.0,84030E,17.0,4,4.25,4,4
0.0,84031A,4.65,1,4.65,1,1
0.0,84032A,2.95,1,2.95,1,1
0.0,84078A,319.55,9,35.50555555555556,4,4
0.0,84218,1.95,1,1.95,1,1
0.0,84279B,22.5,6,3.75,2,2
0.0,84347,2.55,1,2.55,1,1
0.0,84352,59.8,4,14.95,4,4
0.0,84375,6.300000000000001,3,2.1,1,1
0.0,84378,2.5,2,1.25,1,1
0.0,84380,30.0,24,1.25,12,12
0.0,84406B,37.35,9,4.15,4,4
0.0,84497,3.75,1,3.75,1,1
0.0,84507C,2.55,1,2.55,1,1
0.0,84509A,26.25,7,3.75,2,2
0.0,84558A,2.95,1,2.95,1,1
0.0,84563B,2.95,1,2.95,1,1
0.0,84580,22.5,6,3.75,3,3
0.0,84581,11.25,3,3.75,1,1
0.0,84592,2.95,1,2.95,1,1
0.0,84625C,1.7,2,0.85,2,2
0.0,84629,21.95,1,21.95,1,1
0.0,84637,5.95,1,5.95,1,1
0.0,84659A,2.55,1,2.55,1,1
0.0,84685,3.75,1,3.75,1,1
0.0,84687,5.95,1,5.95,1,1
0.0,84689,5.95,1,5.95,1,1
0.0,84707B,19.9,2,9.95,2,2
0.0,84711B,19.9,2,9.95,2,2
0.0,84712B,15.9,2,7.95,2,2
0.0,84755,15.600000000000001,24,0.65,12,12
0.0,84766,23.4,12,1.95,12,12
0.0,84792,60.449999999999996,13,4.6499999999999995,6,6
0.0,84796A,12.75,1,12.75,1,1
0.0,84796B,12.75,1,12.75,1,1
0.0,84798B,15.3,6,2.5500000000000003,6,6
0.0,84813,25.5,2,12.75,2,2
0.0,84817,25.200000000000006,12,2.1000000000000005,12,12
0.0,84818,2.37,3,0.79,3,3
0.0,84823,39.75,5,7.95,2,2
0.0,84832,10.2,12,0.85,12,12
0.0,84836,18.75,15,1.25,5,5
0.0,84840,8.5,1,8.5,1,1
0.0,84843,5.95,1,5.95,1,1
0.0,84858C,5.95,1,5.95,1,1
0.0,84870C,7.5,2,3.75,2,2
0.0,84879,74.36,44,1.69,11,11
0.0,84912B,30.0,8,3.75,8,8
0.0,84925D,2.55,1,2.55,1,1
0.0,84927D,10.5,5,2.1,5,5
0.0,84945,10.2,12,0.85,12,12
0.0,84946,120.0,96,1.25,16,16
0.0,84949,29.700000000000003,18,1.6500000000000001,9,9
0.0,84968A,38.25,3,12.75,1,1
0.0,84968C,89.25,7,12.75,2,2
0.0,84968D,51.0,4,12.75,1,1
0.0,84968E,25.5,2,12.75,1,1
0.0,84968F,51.0,4,12.75,1,1
0.0,84969,4.25,1,4.25,1,1
0.0,84978,27.5,22,1.25,7,7
0.0,84987,1.45,1,1.45,1,1
0.0,84988,23.199999999999996,16,1.4499999999999997,5,5
0.0,85008,1.5,1,1.5,1,1
0.0,85014A,47.6,8,5.95,2,2
0.0,85014B,59.5,10,5.95,2,2
0.0,85023B,15.3,6,2.5500000000000003,6,6
0.0,85025B,19.8,12,1.6500000000000001,12,12
0.0,85027L,7.8,4,1.95,4,4
0.0,85028S,7.8,4,1.95,4,4
0.0,85030,7.8,4,1.95,4,4
0.0,85032B,7.800000000000002,12,0.6500000000000001,12,12
0.0,85032C,2.1,1,2.1,1,1
0.0,85032D,2.1,1,2.1,1,1
0.0,85034B,4.25,1,4.25,1,1
0.0,85035C,17.0,4,4.25,4,4
0.0,85036A,4.25,1,4.25,1,1
0.0,85039A,1.65,1,1.65,1,1
0.0,85039B,1.65,1,1.65,1,1
0.0,85048,190.8,24,7.95,4,4
0.0,85049C,2.5,2,1.25,2,2
0.0,85049E,1.25,1,1.25,1,1
0.0,85049G,2.5,2,1.25,2,2
0.0,85053,23.1,11,2.1,2,2
0.0,85059,15.0,4,3.75,4,4
0.0,85066,165.75,13,12.75,2,2
0.0,85067,50.85,3,16.95,3,3
0.0,85088,50.40000000000001,24,2.1000000000000005,24,24
0.0,85099B,233.74,113,2.068495575221239,12,12
0.0,85099F,19.5,10,1.95,10,10
0.0,85123A,165.20000000000007,56,2.9500000000000015,5,5
0.0,85124B,5.1,2,2.55,2,2
0.0,85124C,2.55,1,2.55,1,1
0.0,85135B,7.95,1,7.95,1,1
0.0,85136A,7.95,1,7.95,1,1
0.0,85136C,15.9,2,7.95,2,2
0.0,85141,3.95,1,3.95,1,1
0.0,85152,4.2,2,2.1,2,2
0.0,85160B,1.17,3,0.38999999999999996,3,3
0.0,85176,10.2,12,0.85,12,12
0.0,85177,10.2,12,0.85,12,12
0.0,85178,16.25,13,1.25,6,6
0.0,85184C,8.850000000000003,3,2.950000000000001,3,3
0.0,85199S,5.04,12,0.42,6,6
0.0,85206A,3.3,2,1.65,2,2
0.0,85232A,4.95,1,4.95,1,1
0.0,90010E,8.95,1,8.95,1,1
0.0,90012A,5.9,2,2.95,2,2
0.0,90098,7.649999999999999,3,2.5499999999999994,3,3
0.0,90173,15.0,4,3.75,4,4
0.0,90184B,8.95,1,8.95,1,1
0.0,90184C,17.9,2,8.95,2,2
1.0,10002,699.5500000000002,823,0.8500000000000002,16,16
1.0,10080,114.41000000000001,291,0.39316151202749144,13,13
1.0,10120,40.530000000000015,193,0.21000000000000008,6,6
1.0,10123C,3.25,5,0.65,1,1
1.0,10124A,6.72,16,0.42,3,3
1.0,10124G,7.14,17,0.42,4,4
1.0,10125,930.3000000000002,1226,0.7588091353996739,19,19
1.0,10133,902.0699999999997,1899,0.4750236966824643,22,22
1.0,10135,1785.44,1937,0.9217552916881776,15,15
1.0,11001,1279.93,809,1.582113720642769,16,16
1.0,15030,41.46999999999999,143,0.2899999999999999,11,11
1.0,15034,318.7800000000003,2517,0.12665077473182373,42,42
1.0,15036,11352.330000000005,15635,0.7260844259673812,74,74
1.0,15039,1092.3500000000006,1511,0.7229318332230315,20,20
1.0,15044A,1239.430000000001,425,2.9163058823529435,5,5
1.0,15044B,516.9000000000001,182,2.8401098901098907,6,6
1.0,15044C,771.4000000000002,268,2.8783582089552247,4,4
1.0,15044D,1274.8899999999999,467,2.7299571734475374,9,9
1.0,15056BL,14429.32,2626,5.494790555978675,9,9
1.0,15056N,20275.960000000003,3755,5.399723035952064,9,9
1.0,15056P,2658.71,476,5.585525210084033,5,5
1.0,15058A,544.4999999999998,70,7.778571428571425,2,2
1.0,15058B,820.9499999999997,109,7.531651376146787,2,2
1.0,15058C,846.65,187,4.5275401069518715,6,6
1.0,15060B,1464.12,406,3.6062068965517238,4,4
1.0,16008,360.20999999999987,2890,0.12464013840830446,41,41
1.0,16010,3.5999999999999996,30,0.11999999999999998,10,10
1.0,16011,371.4900000000002,1769,0.2100000000000001,38,38
1.0,16012,261.2399999999999,1244,0.2099999999999999,33,33
1.0,16014,4335.34,13327,0.3253050198844451,251,251
1.0,16015,289.48,661,0.4379425113464448,28,28
1.0,16016,1051.75,1271,0.8274980330448466,19,19
1.0,16020C,5.1,6,0.85,3,3
1.0,16033,100.80000000000001,840,0.12000000000000001,210,210
1.0,16043,8.879999999999997,74,0.11999999999999997,74,74
1.0,16045,380.0,8900,0.04269662921348315,128,128
1.0,16046,56.95,67,0.8500000000000001,4,4
1.0,16048,186.83999999999992,1437,0.13002087682672228,29,29
1.0,16049,82.08,504,0.16285714285714287,100,100
1.0,16052,105.28999999999999,467,0.22546038543897215,77,77
1.0,16054,82.56,688,0.12000000000000001,40,40
1.0,16151A,61.25,49,1.25,16,16
1.0,16156L,199.5,475,0.42,26,26
1.0,16156S,2331.0,5800,0.4018965517241379,34,34
1.0,16161G,70.0,700,0.1,31,31
1.0,16161M,10.5,25,0.42,25,25
1.0,16161P,1867.5,4475,0.4173184357541899,27,27
1.0,16161U,1677.0,4050,0.4140740740740741,30,30
1.0,16162L,11.05,17,0.65,2,2
1.0,16162M,10.92,26,0.42,3,3
1.0,16168M,138.18,329,0.42000000000000004,16,16
1.0,16169E,1356.54,3287,0.4126985092789778,30,30
1.0,16169K,84.0,200,0.42,25,25
1.0,16169M,277.2,660,0.42,25,25
1.0,16169N,10.5,25,0.42,25,25
1.0,16169P,21.0,50,0.42,25,25
1.0,16202A,3.5,7,0.5,3,3
1.0,16202B,14.5,29,0.5,14,14
1.0,16202E,6.5,13,0.5,6,6
1.0,16206B,8.75,7,1.25,3,3
1.0,16207A,38.35000000000001,13,2.9500000000000006,2,2
1.0,16207B,11.310000000000002,4,2.8275000000000006,1,1
1.0,16216,227.14000000000013,3316,0.06849819059107362,80,80
1.0,16218,253.20000000000013,3760,0.06734042553191492,75,75
1.0,16219,247.98,2003,0.12380429355966051,69,69
1.0,16225,599.34,762,0.7865354330708662,9,9
1.0,16235,525.5400000000002,2664,0.19727477477477484,32,32
1.0,16236,266.56,1296,0.205679012345679,17,17
1.0,16237,679.8600000000004,3616,0.18801438053097355,30,30
1.0,16238,265.51,1261,0.21055511498810467,15,15
1.0,16244B,7.85,7,1.1214285714285714,3,3
1.0,16248B,16.25,13,1.25,1,1
1.0,16254,27.910000000000004,31,0.9003225806451615,3,3
1.0,16258A,156.11000000000004,444,0.3515990990990992,11,11
1.0,16259,209.35999999999996,2266,0.09239187996469549,119,119
1.0,17001,20.88,72,0.29,72,72
1.0,17003,5807.250000000001,22960,0.2529290069686412,108,108
1.0,17007B,50.40000000000001,24,2.1000000000000005,12,12
1.0,17011F,62.14999999999999,80,0.7768749999999999,13,13
1.0,17012A,244.90000000000003,270,0.9070370370370372,10,10
1.0,17012B,422.5500000000001,455,0.928681318681319,12,12
1.0,17012C,344.3500000000001,363,0.9486225895316807,8,8
1.0,17012D,366.35,387,0.946640826873385,8,8
1.0,17012E,52.05,59,0.8822033898305084,14,14
1.0,17012F,329.05000000000007,365,0.9015068493150686,8,8
1.0,17013D,257.88,532,0.48473684210526313,48,48
1.0,17014A,67.83,154,0.44045454545454543,22,22
1.0,17021,643.1400000000001,2427,0.26499381953028434,42,42
1.0,17028J,2.52,6,0.42,6,6
1.0,17038,138.1,1501,0.09200532978014657,79,79
1.0,17084A,42.0,200,0.21,28,28
1.0,17084J,47.25,225,0.21,28,28
1.0,17084N,212.75,1025,0.2075609756097561,32,32
1.0,17084P,73.28999999999999,349,0.20999999999999996,26,26
1.0,17084R,760.32,4032,0.18857142857142858,149,149
1.0,17090A,107.45,109,0.9857798165137615,10,10
1.0,17090D,36.25,29,1.25,2,2
1.0,17091A,99.29,172,0.5772674418604652,6,6
1.0,17091J,876.3399999999992,2066,0.424172313649564,22,22
1.0,17096,443.7600000000001,2516,0.17637519872813995,193,193
1.0,17107D,436.05000000000024,171,2.5500000000000016,3,3
1.0,17109D,32.349999999999994,61,0.530327868852459,12,12
1.0,17129F,289.54999999999995,425,0.6812941176470587,21,21
1.0,17136A,33.75,404,0.08353960396039604,20,20
1.0,17164B,12.18,29,0.42,2,2
1.0,17165D,28.350000000000005,27,1.0500000000000003,3,3
1.0,17174,3.7800000000000002,9,0.42000000000000004,3,3
1.0,17191A,15.0,4,3.75,2,2
1.0,18007,383.76,5856,0.0655327868852459,325,325
1.0,18094C,151.85,133,1.1417293233082706,9,9
1.0,18097A,12.75,5,2.55,1,1
1.0,18097C,383.40000000000015,156,2.4576923076923087,5,5
1.0,18098C,540.5500000000001,193,2.800777202072539,5,5
1.0,20615,233.34,231,1.0101298701298702,6,6
1.0,20616,122.03,133,0.9175187969924812,5,5
1.0,20617,137.73999999999998,66,2.0869696969696965,2,2
1.0,20618,137.88,68,2.027647058823529,2,2
1.0,20619,206.23,142,1.4523239436619717,6,6
1.0,20622,240.17999999999995,163,1.473496932515337,4,4
1.0,20652,192.26,148,1.299054054054054,4,4
1.0,20653,43.67,33,1.3233333333333335,5,5
1.0,20654,126.69,105,1.2065714285714286,4,4
1.0,20655,109.11,89,1.2259550561797752,2,2
1.0,20657,76.39,61,1.2522950819672132,2,2
1.0,20658,410.0,328,1.25,5,5
1.0,20659,140.81,95,1.4822105263157894,2,2
1.0,20661,35.07,9,3.8966666666666665,1,1
1.0,20662,40.970000000000006,11,3.724545454545455,2,2
1.0,20663,11.690000000000001,3,3.896666666666667,1,1
1.0,20664,17.700000000000003,6,2.9500000000000006,2,2
1.0,20665,998.200000000001,340,2.9358823529411793,4,4
1.0,20666,11.8,4,2.95,1,1
1.0,20667,2.95,1,2.95,1,1
1.0,20668,1408.5599999999995,12714,0.11078810759792351,67,67
1.0,20669,243.75,195,1.25,4,4
1.0,20670,29.28,8,3.66,1,1
1.0,20671,12.5,10,1.25,5,5
1.0,20674,1641.5600000000002,1367,1.200848573518654,8,8
1.0,20675,1527.7400000000002,1265,1.2076996047430832,9,9
1.0,20676,2086.55,1732,1.2047055427251734,9,9
1.0,20677,3636.33,3154,1.1529264426125554,14,14
1.0,20678,6.6,4,1.65,4,4
1.0,20679,5680.369999999997,1013,5.60747285291214,6,6
1.0,20681,295.75,91,3.25,4,4
1.0,20682,2320.66,716,3.241145251396648,5,5
1.0,20684,253.5,78,3.25,2,2
1.0,20685,15919.080000000004,2584,6.160634674922602,7,7
1.0,20686,828.88,254,3.2633070866141733,3,3
1.0,20694,135.0,36,3.75,3,3
1.0,20695,21.25,5,4.25,1,1
1.0,20696,116.25,31,3.75,3,3
1.0,20697,48.44999999999999,19,2.5499999999999994,1,1
1.0,20698,40.8,16,2.55,2,2
1.0,20699,73.94999999999999,29,2.55,2,2
1.0,20700,37.5,10,3.75,2,2
1.0,20701,22.5,6,3.75,2,2
1.0,20702,539.75,127,4.25,3,3
1.0,20704,390.45,131,2.980534351145038,5,5
1.0,20705,426.9,142,3.0063380281690137,4,4
1.0,20707,194.27,154,1.2614935064935067,4,4
1.0,20711,7648.969999999999,4176,1.8316499042145593,16,16
1.0,20712,9095.980000000003,4768,1.9077139261744973,15,15
1.0,20713,5599.579999999997,2961,1.89111111111111,13,13
1.0,20716,373.5,314,1.1894904458598725,8,8
1.0,20717,1638.43,1379,1.1881290790427848,9,9
1.0,20718,3314.81,2778,1.1932361411087113,11,11
1.0,20719,5370.939999999997,6927,0.7753630720369564,19,19
1.0,20723,3556.9099999999985,4429,0.80309550688643,15,15
1.0,20724,9955.539999999997,12586,0.7910011123470521,16,16
1.0,20725,14781.499999999989,9186,1.609133463966905,11,11
1.0,20726,9516.509999999993,5951,1.599144681566122,10,10
1.0,20727,10075.549999999983,6223,1.6190824361240532,9,9
1.0,20728,10203.029999999993,6355,1.6055121951219502,10,10
1.0,20731,92.5,74,1.25,9,9
1.0,20733,472.9,618,0.765210355987055,12,12
1.0,20735,120.45000000000002,157,0.7671974522292995,5,5
1.0,20748,675.75,53,12.75,1,1
1.0,20749,6171.860000000004,846,7.295342789598114,3,3
1.0,20750,8771.999999999996,1232,7.120129870129867,5,5
1.0,20751,1982.1599999999994,972,2.0392592592592584,4,4
1.0,20752,531.3000000000003,253,2.100000000000001,3,3
1.0,20754,2668.3799999999974,1355,1.9692841328413264,5,5
1.0,20755,248.20000000000002,292,0.8500000000000001,5,5
1.0,20756,53.54999999999998,63,0.8499999999999998,2,2
1.0,20757,140.17999999999998,164,0.8547560975609755,4,4
1.0,20758,136.85,161,0.85,3,3
1.0,20759,54.4,64,0.85,3,3
1.0,20760,58.64999999999998,69,0.8499999999999996,3,3
1.0,20761,419.92,110,3.8174545454545457,2,2
1.0,20762,382.46,101,3.7867326732673265,1,1
1.0,20763,189.96,71,2.6754929577464788,2,2
1.0,20764,491.13,128,3.836953125,2,2
1.0,20765,374.84,96,3.904583333333333,1,1
1.0,20766,422.08,113,3.735221238938053,2,2
1.0,20767,541.9700000000005,217,2.497557603686638,3,3
1.0,20768,320.26000000000016,131,2.444732824427482,3,3
1.0,20769,173.11999999999998,66,2.6230303030303026,2,2
1.0,20770,259.2000000000001,108,2.400000000000001,3,3
1.0,20771,183.46,71,2.5839436619718312,2,2
1.0,20772,531.9100000000001,217,2.451198156682028,4,4
1.0,20773,92.39999999999998,56,1.6499999999999997,2,2
